Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,antisymmetric property,attached_to,database_cross_reference,definition,depicts,has_obo_format_version,has_related_synonym,http://data.bioontology.org/metadata/obo/part_of,http://data.bioontology.org/metadata/prefixIRI,http://data.bioontology.org/metadata/treeView,http://www.geneontology.org/formats/oboInOwl#auto-generated-by,http://www.geneontology.org/formats/oboInOwl#date,http://www.geneontology.org/formats/oboInOwl#default-namespace,http://www.geneontology.org/formats/oboInOwl#default-relationship-id-prefix,http://www.geneontology.org/formats/oboInOwl#id,http://www.geneontology.org/formats/oboInOwl#namespace-id-rule,http://www.geneontology.org/formats/oboInOwl#remark,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#deprecated,http://www.w3.org/2004/02/skos/core#notation,integral_part_of,part_of
http://purl.obolibrary.org/obo/HAO_0001856,ventral spine of hypopygium,,The area that is median and projecting posteriorly.,false,,,http://purl.obolibrary.org/obo/HAO_0000146,,,,The area that is median and projecting posteriorly.,,,,http://purl.obolibrary.org/obo/HAO_0000410,,http://purl.obolibrary.org/obo/HAO_0000410,,,,,HAO:0001856,,,,ventral spine of hypopygium,,HAO:0001856,,
http://purl.obolibrary.org/obo/HAO_0001867,second tarsomere,,The tarsomere that is distal to the basitarsus and proximal to the third tarsomere.,false,,,http://purl.obolibrary.org/obo/HAO_0000991,,,,The tarsomere that is distal to the basitarsus and proximal to the third tarsomere.,,,,,,,,,,,HAO:0001867,,,,second tarsomere,,HAO:0001867,,
http://purl.obolibrary.org/obo/HAO_0000403,humeral plate,,The sclerite that articulates with the proximal end of the costal vein.,false,,,http://purl.obolibrary.org/obo/HAO_0000909,,,,The sclerite that articulates with the proximal end of the costal vein.,,,,http://purl.obolibrary.org/obo/HAO_0000882,,http://purl.obolibrary.org/obo/HAO_0000882,,,,,HAO:0000403,,,,humeral plate,,HAO:0000403,,
http://purl.obolibrary.org/obo/HAO_0000414,hypostomal sulcus,,The sulcus that extends along the posteroventral margin of the cranium between the pleurostomal fossae and delimits the hypostoma.,false,,,http://purl.obolibrary.org/obo/HAO_0000978,,,,The sulcus that extends along the posteroventral margin of the cranium between the pleurostomal fossae and delimits the hypostoma.,,,hypostomal suture,http://purl.obolibrary.org/obo/HAO_0000234,,http://purl.obolibrary.org/obo/HAO_0000234,,,,,HAO:0000414,,,,hypostomal sulcus,,HAO:0000414,,
http://purl.obolibrary.org/obo/HAO_0000968,subgenal carina,,"The carina that is located on the cranium, ventrally of the gena and extending from the hypostomal carina to the facial articulation of the mandible.",false,,,http://purl.obolibrary.org/obo/HAO_0000188,,,,"The carina that is located on the cranium, ventrally of the gena and extending from the hypostomal carina to the facial articulation of the mandible.",,,,http://purl.obolibrary.org/obo/HAO_0000234,,http://purl.obolibrary.org/obo/HAO_0000234,,,,,HAO:0000968,,,,subgenal carina,,HAO:0000968,,
http://purl.obolibrary.org/obo/HAO_0002104,posterior tentorio-stipital muscle,,The tentorio-stipital muscle that is posterior to the anterior tentorio-stipital muscle.,false,,,http://purl.obolibrary.org/obo/HAO_0001002,,,,The tentorio-stipital muscle that is posterior to the anterior tentorio-stipital muscle.,,,muscle 13|stipital protractors of the proboscis,,,,,,,,HAO:0002104,,,,posterior tentorio-stipital muscle,,HAO:0002104,,
http://purl.obolibrary.org/obo/HAO_0000450,labial palp,,The anatomical structure that is distal to the proximal margin of the first sclerite of the labial palp.,false,,,http://purl.obolibrary.org/obo/HAO_0000683,,,,The anatomical structure that is distal to the proximal margin of the first sclerite of the labial palp.,,,labial palpus|palpus labialis,http://purl.obolibrary.org/obo/HAO_0000453,,http://purl.obolibrary.org/obo/HAO_0000453,,,,,HAO:0000450,,,,labial palp,,HAO:0000450,,
http://purl.obolibrary.org/obo/HAO_0001507,dorsal metapleuro-third axillary sclerite of hind wing muscle,,The metapleuro-third axillary sclerite of hind wing muscle that arises dorsolaterally from the mesopleuron dorsally of the vantral metapleuro-third axillary sclerite of hind wing muscle.,false,,,http://purl.obolibrary.org/obo/HAO_0000620,,http://purl.obolibrary.org/obo/HAO_0001631|http://purl.obolibrary.org/obo/HAO_0000621,,The metapleuro-third axillary sclerite of hind wing muscle that arises dorsolaterally from the mesopleuron dorsally of the vantral metapleuro-third axillary sclerite of hind wing muscle.,,,pl3d-3ax3|dorsal metapleuro-third axillary sclerite of hind wing,,,,,,,,HAO:0001507,,,,dorsal metapleuro-third axillary sclerite of hind wing muscle,,HAO:0001507,,
http://purl.obolibrary.org/obo/HAO_0000461,larval head,,The larval tagma that is located anterior to the thorax.,false,,,http://purl.obolibrary.org/obo/HAO_0000462,,,FBbt:00001730,The larval tagma that is located anterior to the thorax.,,,,,,,,,,,HAO:0000461,,,,larval head,,HAO:0000461,,
http://purl.obolibrary.org/obo/HAO_0002115,second intrinsic muscle of the maxillary palp,,The muscle that arises from the first sclerite of the maxillary palp and inserts on the third sclerite of the maxillary palp.,false,,,http://purl.obolibrary.org/obo/HAO_0000641,,http://purl.obolibrary.org/obo/HAO_0002109|http://purl.obolibrary.org/obo/HAO_0002112,,The muscle that arises from the first sclerite of the maxillary palp and inserts on the third sclerite of the maxillary palp.,,,M. palpopalpalis maxillae secundus|muscle 19b2,,,,,,,,HAO:0002115,,,,second intrinsic muscle of the maxillary palp,,HAO:0002115,,
http://purl.obolibrary.org/obo/HAO_0001705,mesopleural muscle,,The thoracic muscle that inserts on the mesopleuron.,false,,,http://purl.obolibrary.org/obo/HAO_0001117,,,,The thoracic muscle that inserts on the mesopleuron.,,,,,,,,,,,HAO:0001705,,,,mesopleural muscle,,HAO:0001705,,
http://purl.obolibrary.org/obo/HAO_0001048,valvispina,,The spine that is located on the paravalva.,false,,,http://purl.obolibrary.org/obo/HAO_0000949,,,,The spine that is located on the paravalva.,,,,http://purl.obolibrary.org/obo/HAO_0000698,,http://purl.obolibrary.org/obo/HAO_0000698,,,,,HAO:0001048,,,,valvispina,,HAO:0001048,,
http://purl.obolibrary.org/obo/HAO_0001059,ventral lamella of the tentorium,,The ridge that extends ventrally on the posterior part of the tentorial arm.,false,,,http://purl.obolibrary.org/obo/HAO_0000899,,,,The ridge that extends ventrally on the posterior part of the tentorial arm.,,,ventral lamella,http://purl.obolibrary.org/obo/HAO_0000997,,http://purl.obolibrary.org/obo/HAO_0000997,,,,,HAO:0001059,,,,ventral lamella of the tentorium,,HAO:0001059,,
http://purl.obolibrary.org/obo/HAO_0000817,prespiracular propodeal area,,The area that is located between the first metasomal spiracle and metapleural arm and delimited laterally by the metapleural carina.,false,,,http://purl.obolibrary.org/obo/HAO_0000146,,,,The area that is located between the first metasomal spiracle and metapleural arm and delimited laterally by the metapleural carina.,,,,http://purl.obolibrary.org/obo/HAO_0001249,,http://purl.obolibrary.org/obo/HAO_0001249,,,,,HAO:0000817,,,,prespiracular propodeal area,,HAO:0000817,,
http://purl.obolibrary.org/obo/HAO_0001741,posterior propleuro-postoccipital muscle,,The postoccipital muscle that arises posterodorsally from the propleuron.,false,,,http://purl.obolibrary.org/obo/HAO_0001109,,http://purl.obolibrary.org/obo/HAO_0000790|http://purl.obolibrary.org/obo/HAO_0000862,,The postoccipital muscle that arises posterodorsally from the propleuron.,,,posterior propleuro-postoccipital|pl1p-poc,,,,,,,,HAO:0001741,,,,posterior propleuro-postoccipital muscle,,HAO:0001741,,
http://purl.obolibrary.org/obo/HAO_0001752,median metafurco-metacoxal muscle,,The metafurco-metacoxal muscle that originates medially from the metafurca.,false,,,http://purl.obolibrary.org/obo/HAO_0000596,,http://purl.obolibrary.org/obo/HAO_0000587|http://purl.obolibrary.org/obo/HAO_0000592,,The metafurco-metacoxal muscle that originates medially from the metafurca.,,,fu3m-cx3|median metafurco-metacoxal,,,,,,,,HAO:0001752,,,,median metafurco-metacoxal muscle,,HAO:0001752,,
http://purl.obolibrary.org/obo/HAO_0000806,preoccipital furrow,,The sulcus that arises medially from the anterior margin of the occipital carina and extends towards the anterior ocellus.,false,,,http://purl.obolibrary.org/obo/HAO_0000978,,,,The sulcus that arises medially from the anterior margin of the occipital carina and extends towards the anterior ocellus.,,,sillon préoccipita,http://purl.obolibrary.org/obo/HAO_0000234,,http://purl.obolibrary.org/obo/HAO_0000234,,,,,HAO:0000806,,,,preoccipital furrow,,HAO:0000806,,
http://purl.obolibrary.org/obo/HAO_0000024,compound organ,,Anatomical structure that has as its parts two or more multi-tissue structures of at least two different types and which through specific morphogenetic processes forms a single distinct structural unit demarcated by bona fide boundaries from other distinct anatomical structures of different types.,false,,,http://purl.obolibrary.org/obo/HAO_0000003,,,CARO:0000024,Anatomical structure that has as its parts two or more multi-tissue structures of at least two different types and which through specific morphogenetic processes forms a single distinct structural unit demarcated by bona fide boundaries from other distinct anatomical structures of different types.,,,,,,,,,,,HAO:0000024,,,,compound organ,,HAO:0000024,,
http://purl.obolibrary.org/obo/HAO_0001890,abdominal sternum 10,,The abdominal sternum that is located on abdominal segment 10.,false,,,http://purl.obolibrary.org/obo/HAO_0001425,,,,The abdominal sternum that is located on abdominal segment 10.,,,,http://purl.obolibrary.org/obo/HAO_0000018,,http://purl.obolibrary.org/obo/HAO_0000018,,,,,HAO:0001890,,,,abdominal sternum 10,,HAO:0001890,,
http://purl.obolibrary.org/obo/HAO_0000863,propodeal bridge,,The area that is located between the propodeal foramen and metacoxal foramina.,false,,,http://purl.obolibrary.org/obo/HAO_0000146,,,,The area that is located between the propodeal foramen and metacoxal foramina.,,,,http://purl.obolibrary.org/obo/HAO_0000604,,http://purl.obolibrary.org/obo/HAO_0000604,,,,,HAO:0000863,,,,propodeal bridge,,HAO:0000863,,
http://purl.obolibrary.org/obo/HAO_0000599,metanotal spine,,The process that is located on the metascutellum.,false,,,http://purl.obolibrary.org/obo/HAO_0000822,,,,The process that is located on the metascutellum.,,,,http://purl.obolibrary.org/obo/HAO_0000625,,http://purl.obolibrary.org/obo/HAO_0000625,,,,,HAO:0000599,,,,metanotal spine,,HAO:0000599,,
http://purl.obolibrary.org/obo/HAO_0002095,medial dististipital process,,"The rim that is continuous proximally with the stipital thickening, is located distal to the cardino-stipital hinge and articulates distally with tha basal lacinial sclerite.",false,,,http://purl.obolibrary.org/obo/HAO_0000822,,,,"The rim that is continuous proximally with the stipital thickening, is located distal to the cardino-stipital hinge and articulates distally with tha basal lacinial sclerite.",,,,http://purl.obolibrary.org/obo/HAO_0002094,,http://purl.obolibrary.org/obo/HAO_0002094,,,,,HAO:0002095,,,,medial dististipital process,,HAO:0002095,,
http://purl.obolibrary.org/obo/HAO_0000816,prespecular sulcus,,The sulcus that delimits anteriorly the speculum and corresponds to the anterior margin of the speculum.,false,,,http://purl.obolibrary.org/obo/HAO_0000978,,,,The sulcus that delimits anteriorly the speculum and corresponds to the anterior margin of the speculum.,,,,http://purl.obolibrary.org/obo/HAO_0000566,,http://purl.obolibrary.org/obo/HAO_0000566,,,,,HAO:0000816,,,,prespecular sulcus,,HAO:0000816,,
http://purl.obolibrary.org/obo/HAO_0001740,pharynx,,The anatomical space that is located proximal to the cibarium.,false,,,http://purl.obolibrary.org/obo/HAO_0000005,,,,The anatomical space that is located proximal to the cibarium.,,,,,,,,,,,HAO:0001740,,,,pharynx,,HAO:0001740,,
http://purl.obolibrary.org/obo/HAO_0000070,simple squamous epithelium,,Unilaminar epithelium that consists of a single layer of squamous cells.,false,,,http://purl.obolibrary.org/obo/HAO_0000073,,,CARO:0000070,Unilaminar epithelium that consists of a single layer of squamous cells.,,,,,,,,,,,HAO:0000070,,,,simple squamous epithelium,,HAO:0000070,,
http://purl.obolibrary.org/obo/HAO_0000081,acetabular groove,,The impression that extends from the mandibular acetabulum to the preapical tooth.,false,,,http://purl.obolibrary.org/obo/HAO_0000417,,,,The impression that extends from the mandibular acetabulum to the preapical tooth.,,,,http://purl.obolibrary.org/obo/HAO_0000506,,http://purl.obolibrary.org/obo/HAO_0000506,,,,,HAO:0000081,,,,acetabular groove,,HAO:0000081,,
http://purl.obolibrary.org/obo/HAO_0001402,lateral pectal fossa of the mesocoxa,,The the lateral pectal fossa of the coxa that is located laterally on the proximal margin of the mesocoxa and accommodates the lateral coxal condyle of the mesopleuron.,false,,,http://purl.obolibrary.org/obo/HAO_0001913,,,,The the lateral pectal fossa of the coxa that is located laterally on the proximal margin of the mesocoxa and accommodates the lateral coxal condyle of the mesopleuron.,,,,http://purl.obolibrary.org/obo/HAO_0001368,,http://purl.obolibrary.org/obo/HAO_0001368,,,,,HAO:0001402,,,,lateral pectal fossa of the mesocoxa,,HAO:0001402,,
http://purl.obolibrary.org/obo/HAO_0001138,fifth tarsomere of the mid leg,,The tarsomere that is distal to the fourth tarsomere of the mid leg.,false,,,http://purl.obolibrary.org/obo/HAO_0000991,,,,The tarsomere that is distal to the fourth tarsomere of the mid leg.,,,fifth tarsomere of mid leg,http://purl.obolibrary.org/obo/HAO_0001132,,http://purl.obolibrary.org/obo/HAO_0001132,,,,,HAO:0001138,,,,fifth tarsomere of the mid leg,,HAO:0001138,,
http://purl.obolibrary.org/obo/HAO_0001413,lateral coxal condyle of the propleuron,,The lateral coxal condyle of the pleuron that is located distally on the  lateral coxal articular process of the propleuron and inserts into the lateral pectal fossa of the procoxa.,false,,,http://purl.obolibrary.org/obo/HAO_0001914,,,,The lateral coxal condyle of the pleuron that is located distally on the  lateral coxal articular process of the propleuron and inserts into the lateral pectal fossa of the procoxa.,,,,http://purl.obolibrary.org/obo/HAO_0000467,,http://purl.obolibrary.org/obo/HAO_0000467,,,,,HAO:0001413,,,,lateral coxal condyle of the propleuron,,HAO:0001413,,
http://purl.obolibrary.org/obo/HAO_0000092,alinotum,,The notum that is connected to the wings.,false,,,http://purl.obolibrary.org/obo/HAO_0000650,,,,The notum that is connected to the wings.,,,,http://purl.obolibrary.org/obo/HAO_0001013,,http://purl.obolibrary.org/obo/HAO_0001013,,,,,HAO:0000092,,,,alinotum,,HAO:0000092,,
http://purl.obolibrary.org/obo/HAO_0002073,maxillary process of the hypostoma,,The articular process that bears the cardinal condyle of the cranium.,false,,,http://purl.obolibrary.org/obo/HAO_0000150,,,,The articular process that bears the cardinal condyle of the cranium.,,,,http://purl.obolibrary.org/obo/HAO_0000234,,http://purl.obolibrary.org/obo/HAO_0000234,,,,,HAO:0002073,,,,maxillary process of the hypostoma,,HAO:0002073,,
http://purl.obolibrary.org/obo/HAO_0002084,laterodistal cardinal ridge,,The cardinal ridge that arises distally from the basal cardinal ridge and is oriented distolaterally.,false,,,http://purl.obolibrary.org/obo/HAO_0002082,,,,The cardinal ridge that arises distally from the basal cardinal ridge and is oriented distolaterally.,,,outer cardinal thickening,http://purl.obolibrary.org/obo/HAO_0000187,,http://purl.obolibrary.org/obo/HAO_0000187,,,,,HAO:0002084,,,,laterodistal cardinal ridge,,HAO:0002084,,
http://purl.obolibrary.org/obo/HAO_0002060,T9-T10 muscle,,The abdominal muscle that connects T9 with T10.,false,,,http://purl.obolibrary.org/obo/HAO_0001118,,http://purl.obolibrary.org/obo/HAO_0002059|http://purl.obolibrary.org/obo/HAO_0002057,,The abdominal muscle that connects T9 with T10.,,,,,,,,,,,HAO:0002060,,,,T9-T10 muscle,,HAO:0002060,,
http://purl.obolibrary.org/obo/HAO_0001460,abdominal laterotergite 6,,The laterotergite that is located on abdominal tergum 6.,false,,,http://purl.obolibrary.org/obo/HAO_0000493,,,,The laterotergite that is located on abdominal tergum 6.,,,,http://purl.obolibrary.org/obo/HAO_0000059,,http://purl.obolibrary.org/obo/HAO_0000059,,,,,HAO:0001460,,,,abdominal laterotergite 6,,HAO:0001460,,
http://purl.obolibrary.org/obo/HAO_0000775,posteroventral metapleural pit,,The pit that corresponds to the dilator muscle apodeme.,false,,,http://purl.obolibrary.org/obo/HAO_0000718,,,,The pit that corresponds to the dilator muscle apodeme.,,,,http://purl.obolibrary.org/obo/HAO_0000604,,http://purl.obolibrary.org/obo/HAO_0000604,,,,,HAO:0000775,,,,posteroventral metapleural pit,,HAO:0000775,,
http://purl.obolibrary.org/obo/HAO_0000786,postnotum,,The sclerite that bears the phragma and is located posterior to a notum.,false,,,http://purl.obolibrary.org/obo/HAO_0000909,,,,The sclerite that bears the phragma and is located posterior to a notum.,,,phragmanotum,http://purl.obolibrary.org/obo/HAO_0000281,,http://purl.obolibrary.org/obo/HAO_0000281,,,,,HAO:0000786,,,,postnotum,,HAO:0000786,,
